query	target	evalue	bits	tstart	tend	taxlineage
pgaptmp_002090_1	REGF01000007.1_13	1.277E-12	81	7	230	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Nitrosopumilus;s_Nitrosopumilus sp003702465
pgaptmp_002090_1	REGJ01000004.1_62	1.277E-12	81	6	219	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Nitrosopumilus;s_Nitrosopumilus sp003702525
pgaptmp_002090_1	NZ_LQMW01000022.1_82	1.720E-12	80	5	230	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Nitrosopumilus;s_Nitrosopumilus sp001541925
pgaptmp_002090_1	JAJETY010000012.1_34	1.720E-12	80	42	218	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Nitrosopumilus;s_Nitrosopumilus sp021268355
pgaptmp_002090_1	LDXL01000008.1_187	1.720E-12	80	44	227	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_CSP1-1;s_CSP1-1 sp001443365
pgaptmp_002090_1	BFAR01000126.1_9	1.720E-12	80	51	212	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_CSP1-1;s_CSP1-1 sp008974855
pgaptmp_002090_1	NZ_JALJCL010000035.1_3	2.316E-12	80	26	217	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Halorientalis;s_Halorientalis regularis
pgaptmp_002090_1	NZ_MU078694.1_162	2.316E-12	80	5	221	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Nitrosopumilus;s_Nitrosopumilus sp014078525
pgaptmp_002090_1	RHFA01000128.1_4	2.316E-12	80	46	243	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Cenarchaeum;s_Cenarchaeum sp003724275
pgaptmp_002090_1	NZ_AOLW01000036.1_19	2.316E-12	80	51	266	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Haloarcula;s_Haloarcula amylolytica
pgaptmp_002090_1	NZ_BGKI01000007.1_201	3.119E-12	79	40	227	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Nitrosopumilus;s_Nitrosopumilus zosterae
pgaptmp_002090_1	PFRJ01000077.1_10	3.119E-12	79	5	225	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Nitrosopumilus;s_Nitrosopumilus sp002788515
pgaptmp_002090_1	PAAH01000002.1_2	4.200E-12	79	7	176	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Nitrosopelagicus;s_Nitrosopelagicus sp002698885
pgaptmp_002090_1	VMDM01000051.1_2	4.200E-12	79	3	217	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Nitrosopumilus;s_Nitrosopumilus sp008080815
pgaptmp_002090_1	LIAL01000012.1_16	4.200E-12	79	7	221	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Nitrosopumilus;s_Nitrosopumilus sp001437625
pgaptmp_002090_1	JADFLH010000008.1_19	4.200E-12	79	6	222	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_DRGT01;s_DRGT01 sp022564515
pgaptmp_002090_1	DRGT01000093.1_15	5.654E-12	79	43	222	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_DRGT01;s_DRGT01 sp011055585
pgaptmp_002090_1	JAHRAL010000125.1_29	5.654E-12	79	6	236	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Cenarchaeum;s_Cenarchaeum sp020027325
pgaptmp_002090_1	LFEY01000002.1_37	5.654E-12	79	80	261	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Nitrosopumilus;s_Nitrosopumilus sp001510275
pgaptmp_002090_1	CABXQD010000010.1_10	7.611E-12	78	7	221	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Nitrosopumilus;s_Nitrosopumilus sp902514275
pgaptmp_002090_1	NZ_JAMZIE010000002.1_599	7.611E-12	78	114	314	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haloferacaceae;g_Halohasta;s_Halohasta sp024178165
pgaptmp_002090_1	SCVO01000120.1_6	1.024E-11	78	40	224	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Nitrosotenuis;s_Nitrosotenuis sp004322465
pgaptmp_002090_1	DAMC01000085.1_10	1.024E-11	78	18	211	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Nitrosotenuis;s_Nitrosotenuis sp002499525
pgaptmp_002090_1	JADFJY010000033.1_9	1.378E-11	78	40	221	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Nitrosopumilus;s_Nitrosopumilus sp022565935
pgaptmp_002090_1	RHFB01000067.1_16	1.855E-11	77	40	231	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Nitrosopumilus;s_Nitrosopumilus sp003724285
pgaptmp_002090_1	JAHCGZ010000007.1_36	1.855E-11	77	7	218	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Nitrosopumilus;s_Nitrosopumilus limneticus
pgaptmp_002090_1	WVWY01000007.1_5	1.855E-11	77	43	222	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_JACEMX01;s_JACEMX01 sp011773785
pgaptmp_002090_1	JAHRAJ010000053.1_7	1.855E-11	77	70	246	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_JAHRAJ01;s_JAHRAJ01 sp020027365
pgaptmp_002090_1	NZ_JALIQP010000003.1_86	1.855E-11	77	79	289	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Natrialbaceae;g_JALIQP01;s_JALIQP01 sp023566055
pgaptmp_002090_1	JAEHKV010000059.1_14	2.495E-11	77	43	219	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_DRGT01;s_DRGT01 sp016838845
pgaptmp_002090_1	NZ_AOIJ01000057.1_53	2.495E-11	77	68	269	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Natrialbaceae;g_Natrinema;s_Natrinema gari
pgaptmp_002090_1	JABDKK010000038.1_3	3.357E-11	76	40	218	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Nitrosopumilus;s_Nitrosopumilus sp013002265
pgaptmp_002090_1	RHFD01000056.1_23	4.515E-11	76	40	217	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Nitrosopumilus;s_Nitrosopumilus sp003724325
pgaptmp_002090_1	JACZUQ010000043.1_8	4.515E-11	76	46	227	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_CSP1-1;s_CSP1-1 sp022573065
pgaptmp_002090_1	WHSX01000035.1_12	4.515E-11	76	62	327	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrososphaeraceae;g_Nitrosocosmicus;s_Nitrosocosmicus sp009379865
pgaptmp_002090_1	LKML01000024.1_26	6.071E-11	76	88	279	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haloferacaceae;g_Halohasta;s_Halohasta sp001563795
pgaptmp_002090_1	CACLIK010000014.1_4	8.163E-11	75	41	222	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Nitrosopelagicus;s_Nitrosopelagicus sp902606965
pgaptmp_002090_1	PBZV01000007.1_28	8.163E-11	75	5	218	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Nitrosopumilus;s_Nitrosopumilus sp002730325
pgaptmp_002090_1	SKKJ01000166.1_8	1.097E-10	75	31	253	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Natronomonas;s_Natronomonas sp007121575
pgaptmp_002090_1	NZ_CP010868.1_1186	1.475E-10	74	40	218	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Nitrosopumilus;s_Nitrosopumilus piranensis
pgaptmp_002090_1	NZ_CP100445.1_3244	1.475E-10	74	83	269	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Natrialbaceae;g_Natrinema;s_Natrinema sp024227435
pgaptmp_002090_1	UYNY01000031.1_111	1.982E-10	74	42	228	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Nitrosopumilus;s_Nitrosopumilus sp900620265
pgaptmp_002090_1	RKSK01000029.1_5	2.664E-10	74	46	243	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Cenarchaeum;s_Cenarchaeum sp007570915
pgaptmp_002090_1	JAEHKU010000002.1_14	3.579E-10	73	9	225	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_JAEHKU01;s_JAEHKU01 sp016838825
pgaptmp_002090_1	NZ_BBJP01000006.1_46	4.808E-10	73	28	225	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haloferacaceae;g_Halorubrum;s_Halorubrum halophilum
pgaptmp_002090_1	JAKUOP010000009.1_25	6.458E-10	72	7	176	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Nitrosopelagicus;s_Nitrosopelagicus sp022450565
pgaptmp_002090_1	CACLNC010000026.1_1	6.458E-10	72	46	228	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Nitrosopelagicus;s_Nitrosopelagicus sp902608175
pgaptmp_002090_1	NZ_RDFA01000002.1_66	6.458E-10	72	75	285	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Halorientalis;s_Halorientalis pallida
pgaptmp_002090_1	NZ_CP012850.1_206	6.458E-10	72	62	327	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrososphaeraceae;g_Nitrosocosmicus;s_Nitrosocosmicus oleophilus
pgaptmp_002090_1	NZ_AP017569.1_163	1.563E-09	71	11	223	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haloferacaceae;g_Halorubrum;s_Halorubrum trapanicum A
pgaptmp_002090_1	NZ_LIGX01000006.1_3	1.563E-09	71	214	407	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Verrucomicrobiales;f_Akkermansiaceae;g_Akkermansia;s_Akkermansia glycaniphila
pgaptmp_002090_1	NZ_AOJN01000055.1_3	2.099E-09	71	28	223	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haloferacaceae;g_Halorubrum;s_Halorubrum distributum
pgaptmp_002090_1	NZ_CP053941.1_2690	2.099E-09	71	2	234	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haloferacaceae;g_Halorubrum;s_Halorubrum salinarum
pgaptmp_002090_1	NZ_AOJG01000027.1_19	2.817E-09	70	11	223	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haloferacaceae;g_Halorubrum;s_Halorubrum lipolyticum
pgaptmp_002090_1	NZ_CVUA01000001.1_384	2.817E-09	70	28	225	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haloferacaceae;g_Halolamina;s_Halolamina sediminis
pgaptmp_002090_1	NZ_FOYN01000003.1_614	2.817E-09	70	23	234	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haloferacaceae;g_Halorubrum;s_Halorubrum sodomense
pgaptmp_002090_1	NZ_JALJCL010000035.1_4	2.817E-09	70	75	285	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Halorientalis;s_Halorientalis regularis
pgaptmp_002090_1	NZ_AOJI01000002.1_150	5.071E-09	70	152	354	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haloferacaceae;g_Halorubrum;s_Halorubrum aidingense
pgaptmp_002090_1	JAHFTO010000030.1_13	6.803E-09	69	46	234	d_Bacteria;p_Chlamydiota;c_Chlamydiia;o_Chlamydiales;f_Rhabdochlamydiaceae;g_CAJCHM01;s_CAJCHM01 sp023269355
pgaptmp_002090_1	JALDAN010000039.1_7	9.124E-09	69	67	247	d_Archaea;p_Nanohaloarchaeota;c_Nanosalinia;o_Nanosalinales;f_Nanosalinaceae;g_Nanosalina;s_Nanosalina sp022729355
pgaptmp_002090_1	RKRU01000084.1_8	9.124E-09	69	51	218	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Nitrosopumilus;s_Nitrosopumilus sp007571225
pgaptmp_002090_1	NZ_CP011097.1_252	9.124E-09	69	370	537	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Nitrosotenuis;s_Nitrosotenuis cloacae
pgaptmp_002090_1	NZ_CP095757.1_3542	1.224E-08	68	37	227	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Natrialbaceae;g_Halovivax;s_Halovivax limisalsi
pgaptmp_002090_1	NZ_AOJH01000035.1_32	2.200E-08	68	21	223	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haloferacaceae;g_Halorubrum;s_Halorubrum kocurii
pgaptmp_002090_1	JAKCFM010000001.1_752	2.200E-08	68	84	274	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Halocatena;s_Halocatena sp025041195
pgaptmp_002090_1	NC_012030.1_110	2.200E-08	68	96	291	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haloferacaceae;g_Halorubrum;s_Halorubrum lacusprofundi
pgaptmp_002090_1	VYCS01000011.1_3	3.951E-08	67	41	217	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_VYCS01;s_VYCS01 sp009843815
pgaptmp_002090_1	JAKCFM010000002.1_190	1.273E-07	65	64	251	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Halocatena;s_Halocatena sp025041195
pgaptmp_002090_1	NZ_JAALLS010000018.1_24	3.054E-07	64	44	211	d_Bacteria;p_Bacteroidota;c_Rhodothermia;o_Balneolales;f_Balneolaceae;g_Fodinibius;s_Fodinibius halophilus
pgaptmp_002090_1	JAJXYX010000059.1_21	3.054E-07	64	56	224	d_Bacteria;p_Chlamydiota;c_Chlamydiia;o_Chlamydiales;f_SM23-39;g_SZAS-17;s_SZAS-17 sp021780355
pgaptmp_002090_1	NZ_FOCX01000003.1_338	5.471E-07	63	75	285	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Halorientalis;s_Halorientalis persica
pgaptmp_002090_1	NZ_CP072036.1_2474	9.793E-07	63	185	373	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Verrucomicrobiales;f_Akkermansiaceae;g_Akkermansia;s_Akkermansia muciniphila B
pgaptmp_002090_1	VXON01000101.1_7	1.752E-06	62	41	199	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_VYCS01;s_VYCS01 sp009840065
pgaptmp_002090_1	NZ_JADDKQ010000016.1_86	4.186E-06	61	397	535	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Actinomycetales;f_Cellulomonadaceae;g_Actinotalea;s_Actinotalea solisilvae
pgaptmp_002090_1	JADJWG010000004.1_341	7.475E-06	60	270	436	d_Bacteria;p_Planctomycetota;c_Phycisphaerae;o_UBA1845;f_Fen-1342;g_JADJWG01;s_JADJWG01 sp016716475
pgaptmp_002090_1	CM001158.1_702	1.334E-05	59	6	146	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrosopumilaceae;g_Nitrosarchaeum;s_Nitrosarchaeum limnae
pgaptmp_002090_1	JAFEGL010000003.1_117	1.782E-05	59	45	219	d_Bacteria;p_Chlamydiota;c_Chlamydiia;o_Chlamydiales;f_SM23-39;g_SZAS-17;s_SZAS-17 sp018239895
pgaptmp_002090_1	NZ_NHSQ01000084.1_122	1.782E-05	59	69	252	d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Chromatiales;f_Chromatiaceae;g_Chromatium;s_Chromatium minus
pgaptmp_002090_1	JAKBAE010000044.1_2	2.379E-05	58	55	253	d_Bacteria;p_Chlamydiota;c_Chlamydiia;o_Chlamydiales;f_SM23-39;g_JAKBAE01;s_JAKBAE01 sp021809325
pgaptmp_002090_1	JAFEGH010000007.1_322	3.177E-05	58	14	223	d_Bacteria;p_Chlamydiota;c_Chlamydiia;o_Chlamydiales;f_Rhabdochlamydiaceae;g_CAJCHM01;s_CAJCHM01 sp018240065
pgaptmp_002090_1	NZ_CP044130.1_50	5.661E-05	57	35	137	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Halomicrobium;s_Halomicrobium sp009617995
pgaptmp_002090_1	NZ_MWLL01000195.1_30	5.661E-05	57	333	482	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Actinomycetales;f_Kineosporiaceae;g_R-H-3;s_R-H-3 sp002198675
pgaptmp_002090_1	JADKAQ010000016.1_53	1.008E-04	56	268	369	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Gemmatimonadales;f_Gemmatimonadaceae;g_SCN-70-22;s_SCN-70-22 sp016719105
pgaptmp_002090_1	NZ_QPII01000005.1_237	2.392E-04	55	436	547	d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Pseudomonadales;f_Halomonadaceae;g_Halomonas;s_Halomonas montanilacus
pgaptmp_002090_1	NZ_JAKUHT010000013.1_56	4.254E-04	54	122	271	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Propionibacteriales;f_Nocardioidaceae;g_Nocardioides;s_Nocardioides sp022436705
pgaptmp_002090_1	JAHENP010000151.1_1	5.670E-04	54	16	137	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haloferacaceae;g_Halobaculum;s_Halobaculum sp018609965
